Q32MK0,MYLK3
Q9UKN7,MYO15A
Q9Y6X6,MYO16
Q92614,MYO18A
Q8IUG5,MYO18B
Q9UBC5,MYO1A
O43795,MYO1B
Q8N1T3,MYO1H
Q8NEV4,MYO3A
Q8WXR4,MYO3B
P52179,MYOM1
Q86TC9,MYPN
P0CAP1,MYZAP
Q6P582,MZT2A
Q9BSU3,NAA11
Q9BRA0,NAA38
Q9UQQ1,NAALADL1
Q9BQ15,NABP2
E9PAV3,NACA
Q13765,NACA
Q13564,NAE1
P17050,NAGA
Q9UJ70,NAGK
P55209,NAP1L1
Q99733,NAP1L4
O43776,NARS
P49321,NASP
Q8WUY8,NAT14
Q8NEY1,NAV1
Q86T75,NBPF11
Q09161,NCBP1
P19338,NCL
O14777,NDC80
O15239,NDUFA1
O95299,NDUFA10
Q86Y39,NDUFA11
Q9UI09,NDUFA12
Q9P0J0,NDUFA13
O43678,NDUFA2
O95167,NDUFA3
O00483,NDUFA4
Q16718,NDUFA5
P56556,NDUFA6
O95182,NDUFA7
P51970,NDUFA8
Q16795,NDUFA9
O14561,NDUFAB1
Q9Y375,NDUFAF1
Q9BU61,NDUFAF3
Q9P032,NDUFAF4
O96000,NDUFB10
Q9NX14,NDUFB11
O95178,NDUFB2
O43676,NDUFB3
O95168,NDUFB4
O43674,NDUFB5
O95139,NDUFB6
P17568,NDUFB7
O95169,NDUFB8
Q9Y6M9,NDUFB9
O95298,NDUFC2
E9PQ53,NDUFC2-KCTD14
P28331,NDUFS1
O75306,NDUFS2
O75489,NDUFS3
O43181,NDUFS4
O43920,NDUFS5
O75380,NDUFS6
O75251,NDUFS7
O00217,NDUFS8
P49821,NDUFV1
P19404,NDUFV2
P20929,NEB
O76041,NEBL
Q15843,NEDD8
P07197,NEFM
Q8TDX7,NEK7
P48681,NES
Q9Y3R4,NEU2
A8MQ27,NEURL1B
Q0ZGT2,NEXN
Q12857,NFIA
O00712,NFIB
P08651,NFIC
Q14938,NFIX
Q9UBC1,NFKBIL1
P25208,NFYB
Q8NBF2,NHLRC2
Q5SYE7,NHSL1
P14543,NID1
Q9UFN0,NIPSNAP3A
Q9BS92,NIPSNAP3B
Q8N8D7,NKAIN3
P43699,NKX2-1
Q86W26,NLRP10
Q86UT6,NLRX1
P15531,NME1
P22392,NME2
Q13423,NNT
O94818,NOL4
Q15233,NONO
Q9UNW9,NOVA2
Q7Z494,NPHP3
Q8TAT6,NPLOC4
P06748,NPM1
P01160,NPPA
P16066,NPR1
P20594,NPR2
P13056,NR2C1
Q86VF7,NRAP
P01111,NRAS
Q9UHY1,NRBP1
Q8IXM6,NRM
O14786,NRP1
Q9UNZ2,NSFL1C
Q6X4W1,NSMF
P49902,NT5C2
Q9H857,NT5DC2
Q96AB6,NTAN1
P78549,NTHL1
Q9BV86,NTMT1
O00634,NTN3
Q96CW9,NTNG2
Q9BSD7,NTPCR
P53384,NUBP1
Q8TB37,NUBPL
Q9H1E3,NUCKS1
P36639,NUDT1
Q8NFP7,NUDT10
Q96G61,NUDT11
Q96DE0,NUDT16
Q9BRJ7,NUDT16L1
P50583,NUDT2
O43809,NUDT21
O95989,NUDT3
Q9NZJ9,NUDT4
P35658,NUP214
Q6DKJ4,NXN
Q5VST9,OBSCN
O75147,OBSL1
Q9NX40,OCIAD1
Q8IZS5,OFCC1
Q02218,OGDH
O60313,OPA1
O14841,OPLAH
Q8NGX5,OR10K1
Q8NGQ4,OR10Q1
P58182,OR12D2
Q8NGS5,OR13C4
O60431,OR1I1
Q8NH54,OR56A3
Q8NHB7,OR5K1
Q96D31,ORAI1
Q9NRC9,OTOR
Q15070,OXA1L
P55809,OXCT1
Q9BYC2,OXCT2
P13674,P4HA1
O15460,P4HA2
P11940,PABPC1
Q4VXU2,PABPC1L
Q13310,PABPC4
Q86U42,PABPN1
A6NDY0,PABPN1L
Q9UKS6,PACSIN3
P09466,PAEP
Q15102,PAFAH1B3
P22234,PAICS
Q9H074,PAIP1
Q9ULR5,PAIP2B
O96013,PAK4
Q9ULE6,PALD1
Q8IXS6,PALM2
P19021,PAM
Q9NVE7,PANK4
Q99497,PARK7
Q6UWI2,PARM1
P09874,PARP1
P55771,PAX9
Q86U86,PBRM1
P40424,PBX1
Q9H0N5,PCBD2
Q15365,PCBP1
P57723,PCBP4
Q8N6Y1,PCDH20
Q9Y5I3,PCDHA1
Q9Y5H7,PCDHA5
Q9UN67,PCDHB10
Q9Y5F1,PCDHB12
Q9Y5F0,PCDHB13
Q9Y5E6,PCDHB3
Q9Y5E5,PCDHB4
Q9Y5E4,PCDHB5
Q9Y5E3,PCDHB6
Q9Y5E2,PCDHB7
Q9UN66,PCDHB8
Q9Y5E1,PCDHB9
Q15154,PCM1
Q9NV79,PCMTD2
P12004,PCNA
Q15113,PCOLCE
Q8NBP7,PCSK9
Q9Y5K3,PCYT1B
Q14690,PDCD11
O14737,PDCD5
Q08499,PDE4D
P08559,PDHA1
P29803,PDHA2
P11177,PDHB
O00330,PDHX
Q15118,PDK1
O00151,PDLIM1
Q96HC4,PDLIM5
Q8IXQ8,PDZD9
Q15121,PEA15
Q9H792,PEAK1
P16284,PECAM1
P50542,PEX5
O15067,PFAS
Q9UHV9,PFDN2
Q9NQP4,PFDN4
Q99471,PFDN5
O15212,PFDN6
P17858,PFKL
P08237,PFKM
Q01813,PFKP
P18669,PGAM1
P15259,PGAM2
Q8N0Y7,PGAM4
Q75T13,PGAP1
P00558,PGK1
P07205,PGK2
P36871,PGM1
Q9C0D0,PHACTR1
P35232,PHB
Q99623,PHB2
Q8IXK0,PHC2
Q86UU1,PHLDB1
Q6NSJ2,PHLDB3
Q9NRX4,PHPT1
Q9NRD5,PICK1
Q92508,PIEZO1
Q9H5I5,PIEZO2
Q9Y2B2,PIGL
Q96S52,PIGS
Q9Y237,PIN4
Q99755,PIP5K1A
O14986,PIP5K1B
Q86WI1,PKHD1L1
P61925,PKIA
P30613,PKLR
P14618,PKM
Q16513,PKN2
Q99959,PKP2
Q9UP65,PLA2G4C
Q5JTB6,PLAC9
Q6P1J6,PLB1
Q63HM9,PLCXD3
Q9HB19,PLEKHA2
Q9HAU0,PLEKHA5
Q9Y2H5,PLEKHA6
Q6IQ23,PLEKHA7
A6NEE1,PLEKHD1
Q9H7P9,PLEKHG2
Q6ZWE6,PLEKHM3
Q02325,PLGLB1
O60664,PLIN3
P26678,PLN
Q02809,PLOD1
O60568,PLOD3
Q8IYS1,PM20D2
Q8TBY8,PMFBP1
P02689,PMP2
Q10713,PMPCA
O75439,PMPCB
Q15126,PMVK
Q96T60,PNKP
Q8TCS8,PNPT1
Q7Z3K3,POGZ
P49005,POLD2
Q07864,POLE
O15160,POLR1C
O95707,POP4
Q9HBU9,POPDC2
Q15063,POSTN
Q12837,POU4F2
Q8N7G0,POU5F2
Q86W92,PPFIBP1
P62937,PPIA
P45877,PPIC
P30405,PPIF
Q9Y3C6,PPIL1
P49593,PPM1F
O15355,PPM1G
Q8N819,PPM1N
P62136,PPP1CA
P62140,PPP1CB
P36873,PPP1CC
O60237,PPP1R12B
Q96C90,PPP1R14B
Q8TAE6,PPP1R14C
O75807,PPP1R15A
Q5SWA1,PPP1R15B
Q96LQ0,PPP1R36
Q86XI6,PPP1R3B
Q6ZSY5,PPP1R3F
P67775,PPP2CA
P62714,PPP2CB
P30153,PPP2R1A
P30154,PPP2R1B
P63151,PPP2R2A
Q15172,PPP2R5A
Q13362,PPP2R5C
Q14738,PPP2R5D
Q16537,PPP2R5E
P60510,PPP4C
Q8TF05,PPP4R1
P53041,PPP5C
O60828,PQBP1
O60831,PRAF2
P42785,PRCP
Q06830,PRDX1
P32119,PRDX2
P30048,PRDX3
P30044,PRDX5
P48147,PREP
P54646,PRKAA2
O43741,PRKAB2
P17612,PRKACA
P22612,PRKACG
P54619,PRKAG1
Q9UGJ0,PRKAG2
P10644,PRKAR1A
P31321,PRKAR1B
P13861,PRKAR2A
P41743,PRKCI
Q99873,PRMT1
O14744,PRMT5
E7EW31,PROB1
Q3B8N5,PROX2
Q9UMS4,PRPF19
Q8WWY3,PRPF31
P48634,PRRC2A
C9JH25,PRRT4
P07477,PRSS1
Q8N3Z0,PRSS35
Q9NRG1,PRTFDC1
Q9BQI7,PSD2
P25787,PSMA2
P60900,PSMA6
O14818,PSMA7
P20618,PSMB1
P49721,PSMB2
P49720,PSMB3
P28070,PSMB4
P28074,PSMB5
P28072,PSMB6
P62191,PSMC1
P35998,PSMC2
P43686,PSMC4
P62195,PSMC5
P62333,PSMC6
O75832,PSMD10
O00231,PSMD11
O00232,PSMD12
Q13200,PSMD2
O43242,PSMD3
P55036,PSMD4
Q16401,PSMD5
Q8WXF1,PSPC1
P26599,PTBP1
Q96EY7,PTCD3
Q9H7Z7,PTGES2
Q15185,PTGES3
E9PB15,PTGES3L
Q05397,PTK2
P06454,PTMA
P20962,PTMS
Q8WUK0,PTPMT1
Q05209,PTPN12
Q15678,PTPN14
Q16825,PTPN21
Q15262,PTPRK
Q6GMV3,PTRHD1
P53801,PTTG1IP
P26022,PTX3
Q9UHX1,PUF60
Q96QR8,PURB
Q92626,PXDN
Q9NR77,PXMP2
P49023,PXN
P32322,PYCR1
P11216,PYGB
P06737,PYGL
P11217,PYGM
Q96I23,PYURF
P47897,QARS
Q96PU8,QKI
Q9H0R6,QRSL1
Q9BXR0,QTRT1
Q9NP72,RAB18
Q9UL25,RAB21
P61019,RAB2A
Q8WUD1,RAB2B
P20338,RAB4A
P20340,RAB6A
Q9NP90,RAB9B
Q9UI14,RABAC1
B7ZAP0,RABGAP1L
Q5R372,RABGAP1L
P54727,RAD23B
P15918,RAG1
P11234,RALB
Q9UKM9,RALY
P62826,RAN
P43487,RANBP1
Q6VN20,RANBP10
O60518,RANBP6
P54136,RARS
Q5U651,RASIP1
Q86WH2,RASSF3
Q16576,RBBP7
Q9NWB1,RBFOX1
O43251,RBFOX2
Q96PK6,RBM14
Q5T481,RBM20
Q9BX46,RBM24
P98179,RBM3
Q9H0Z9,RBM38
Q9BWF3,RBM4
Q9Y5S9,RBM8A
Q6XE24,RBMS3
P38159,RBMX
Q96E39,RBMXL1
Q8N7X1,RBMXL3
Q96R05,RBP7
Q93062,RBPMS
Q6ZRY4,RBPMS2
P62877,RBX1
Q5TC82,RC3H1
Q96PM5,RCHY1
Q14257,RCN2
Q8NBN7,RDH13
Q9HBH5,RDH14
P35241,RDX
Q8IUW5,RELL1
Q8NFH8,REPS2
Q9P2R6,RERE
O75677,RFPL1
O75679,RFPL3
Q9NZL6,RGL1
Q8IXI2,RHOT1
Q96L33,RHOV
Q8TCX5,RHPN1
Q9H4K1,RIBC2
Q9NPQ8,RIC8A
Q06587,RING1
Q92963,RIT1
Q13129,RLF
Q96DB5,RMDN1
O60930,RNASEH1
Q8TDP1,RNASEH2C
P61587,RND3
Q5XPI4,RNF123
Q96PX1,RNF157
Q96GF1,RNF185
Q5TA31,RNF187
Q6ZRF8,RNF207
Q9NWF9,RNF216
Q9H0A6,RNF32
Q9H2S5,RNF39
Q99942,RNF5
Q9Y6N7,ROBO1
Q01973,ROR1
P15927,RPA2
P27635,RPL10
P30050,RPL12
P26373,RPL13
P40429,RPL13A
P50914,RPL14
P18621,RPL17
Q07020,RPL18
Q02543,RPL18A
P35268,RPL22
P62750,RPL23A
P83731,RPL24
P46776,RPL27A
P47914,RPL29
P42766,RPL35
P63173,RPL38
Q02878,RPL6
P18124,RPL7
P32969,RPL9
P05388,RPLP0
P05386,RPLP1
P05387,RPLP2
Q9NQG5,RPRD1B
P46783,RPS10
P62280,RPS11
P25398,RPS12
P62277,RPS13
P62263,RPS14
P62249,RPS16
P08708,RPS17
P62269,RPS18
P39019,RPS19
P63220,RPS21
P62266,RPS23
P62847,RPS24
P62851,RPS25
P62854,RPS26
P62857,RPS28
P61247,RPS3A
P46782,RPS5
Q9UBS0,RPS6KB2
P62081,RPS7
P62241,RPS8
P46781,RPS9
P55042,RRAD
Q92766,RREB1
P23921,RRM1
P59025,RTP1
Q5QGT7,RTP2
Q8N2Y8,RUSC2
Q9Y265,RUVBL1
Q9Y230,RUVBL2
Q9H446,RWDD1
Q6NW29,RWDD4
P21817,RYR1
Q92736,RYR2
Q15413,RYR3
P25815,S100P
Q8N6K7,SAMD3
Q9Y512,SAMM50
Q5SSQ6,SAPCD1
Q9NR31,SAR1A
P82979,SARNP
P0C263,SBK2
Q8IVN8,SBSPON
Q8WVM8,SCFD1
Q96GD3,SCMH1
P51172,SCNN1D
O75880,SCO1
Q9UIL1,SCOC
Q14160,SCRIB
Q8IX30,SCUBE3
P31040,SDHA
Q9NRG7,SDR39U1
Q8WUS8,SDR42E1
Q15436,SEC23A
Q9H3T2,SEMA6C
P49903,SEPHS1
Q9P0V9,SEPT10
Q15019,SEPT2
Q9UH03,SEPT3
Q99719,SEPT5
Q9UHD8,SEPT9
P84101,SERF2
Q9NRX5,SERINC1
Q96P15,SERPINB11
P50454,SERPINH1
Q9C0A6,SETD5
Q12874,SF3A3
P23246,SFPQ
Q6P4A7,SFXN4
Q13326,SGCG
O00141,SGK1
Q96LW2,SGK494
Q86VZ5,SGMS1
O43765,SGTA
P55822,SH3BGR
Q99961,SH3GL1
P98077,SHC2
B8ZZ34,SHISA8
P34897,SHMT2
Q9NXL6,SIDT1
Q14190,SIM2
Q9NTG7,SIRT3
Q9UIU6,SIX4
P12755,SKI
Q1XH10,SKIDA1
P12757,SKIL
Q9BXP2,SLC12A9
P53985,SLC16A1
Q02978,SLC25A11
O75746,SLC25A12
Q9UJS0,SLC25A13
P16260,SLC25A16
Q00325,SLC25A3
Q9H0C2,SLC25A31
P12235,SLC25A4
P05141,SLC25A5
P12236,SLC25A6
Q86WA9,SLC26A11
Q9Y2P4,SLC27A6
P11166,SLC2A1
Q6PXP3,SLC2A7
Q8WV83,SLC35F5
A6NNN8,SLC38A8
P32418,SLC8A1
Q9UIG8,SLCO3A1
Q9H2Y9,SLCO5A1
Q9GZT3,SLIRP
O94933,SLITRK3
Q14BN4,SLMAP
Q15797,SMAD1
Q13485,SMAD4
Q99717,SMAD5
P28370,SMARCA1
Q6STE5,SMARCD3
O95347,SMC2
Q9H0W8,SMG9
Q96KF7,SMIM8
Q9UHP9,SMPX
P52788,SMS
Q2TAY7,SMU1
Q8NB12,SMYD1
Q9NRG4,SMYD2
Q9H7B4,SMYD3
Q96H20,SNF8
Q16560,SNRNP35
P08621,SNRNP70
P09661,SNRPA1
P14678,SNRPB
P62304,SNRPE
P62306,SNRPF
P63162,SNRPN
Q13424,SNTA1
O60493,SNX3
Q86XE0,SNX32
Q9UNH7,SNX6
Q9Y5X1,SNX9
P04179,SOD2
O94875,SORBS2
Q9UN79,SOX13
P08047,SP1
Q5MJ07,SPANXN5
P0C874,SPATA31D3
Q6ZUB0,SPATA31D4
Q8NB90,SPATA5
Q9P0W8,SPATA7
Q9NUQ6,SPATS2L
Q9UQ90,SPG7
Q2M3C7,SPHKAP
P00995,SPINK1
P0C7L1,SPINK8
Q6IQ16,SPOPL
Q8WW59,SPRYD4
Q13813,SPTAN1
P11277,SPTB
Q01082,SPTBN1
O75044,SRGAP2
P37108,SRP14
P49458,SRP9
Q07955,SRSF1
O75494,SRSF10
Q8WXF0,SRSF12
Q01130,SRSF2
P84103,SRSF3
Q16629,SRSF7
P05455,SSB
Q04837,SSBP1
P51571,SSR4
O60232,SSSCA1
P35346,SSTR5
Q92185,ST8SIA1
Q8WWQ8,STAB2
O95630,STAMBP
Q9NQZ5,STARD7
Q9UHE8,STEAP1
Q6NZ63,STEAP1B
Q9UEW8,STK39
P16949,STMN1
Q93045,STMN2
Q9NZ72,STMN3
Q9H169,STMN4
Q9Y3F4,STRAP
Q9ULQ0,STRIP2
O43815,STRN
Q13033,STRN3
Q9NRL3,STRN4
O60499,STX10
Q9UNK0,STX8
P53999,SUB1
Q9P2R7,SUCLA2
Q8IX01,SUGP2
Q9Y2Z0,SUGT1
O94901,SUN1
P51687,SUOX
Q15431,SYCP1
Q6ZW31,SYDE1
O43760,SYNGR2
Q7Z422,SZRD1
Q9NYJ8,TAB2
Q9BSH4,TACO1
Q15572,TAF1C
P37802,TAGLN2
Q9C0D5,TANC1
Q13148,TARDBP
Q9BW92,TARS2
A2RTX5,TARSL2
O14907,TAX1BP3
Q96M53,TBATA
O60343,TBC1D4
Q15814,TBCC
Q15813,TBCE
O60907,TBL1X
Q9BZK7,TBL1XR1
Q9BQ87,TBL1Y
Q9UMR3,TBX20
P57082,TBX4
Q99593,TBX5
O75764,TCEA3
Q8IYN2,TCEAL8
Q9HCS4,TCF7L1
Q9NQB0,TCF7L2
Q9BT92,TCHP
P17987,TCP1
Q13569,TDG
P28347,TEAD1
O75443,TECTA
Q96QE5,TEFM
Q9Y4R8,TELO2
Q6N021,TET2
O43151,TET3
Q96LM6,TEX37
Q8N6V9,TEX9
Q9NZI6,TFCP2L1
Q14188,TFDP2
Q92734,TFG
P02786,TFRC
P21980,TGM2
O43548,TGM5
O95932,TGM6
Q8WY91,THAP4
Q6ZMP0,THSD4
P31483,TIA1
Q01085,TIAL1
Q7Z2Z1,TICRR
P62072,TIMM10
O60830,TIMM17B
Q9BVV7,TIMM21
Q9Y584,TIMM22
O14925,TIMM23
Q5SRD1,TIMM23B
Q3ZCQ8,TIMM50
Q9Y5J9,TIMM8B
O75663,TIPRL
Q07157,TJP1
Q9UDY2,TJP2
Q9Y4G6,TLN2
O60602,TLR5
O94876,TMCC1
P17152,TMEM11
Q4V9L6,TMEM119
Q9H061,TMEM126A
Q8IUX1,TMEM126B
Q9P0S9,TMEM14C
Q86WV6,TMEM173
A5PLL7,TMEM189
Q5SNT2,TMEM201
Q6QAJ8,TMEM220
A0PJW6,TMEM223
Q9NWH2,TMEM242
Q6YI46,TMEM64
Q9NVH6,TMLHE
P28289,TMOD1
Q9NZQ9,TMOD4
P42166,TMPO
P42167,TMPO
Q9BYE2,TMPRSS13
P63313,TMSB10
P0CG34,TMSB15A
P0CG35,TMSB15B
P62328,TMSB4X
Q6ZXV5,TMTC3
Q9Y320,TMX2
Q9H1E5,TMX4
P19438,TNFRSF1A
Q9C0C2,TNKS1BP1
Q9UQP3,TNN
P63316,TNNC1
P02585,TNNC2
P19237,TNNI1
P48788,TNNI2
P19429,TNNI3
Q59H18,TNNI3K
P45379,TNNT2
Q92973,TNPO1
O60784,TOM1
Q9NS69,TOMM22
O96008,TOMM40
Q969M1,TOMM40L
Q9NS56,TOPORS
Q53FA7,TP53I3
P60174,TPI1
P09493,TPM1
Q9BW30,TPPP3
P13693,TPT1
P62995,TRA2B
Q6Q0C0,TRAF7
Q12931,TRAP1
Q13061,TRDN
Q13263,TRIM28
Q9C035,TRIM5
Q9BSJ1,TRIM51
Q9BYV2,TRIM54
Q9BYV6,TRIM55
Q969Q1,TRIM63
Q96GJ1,TRMT2B
P10155,TROVE2
Q9UL62,TRPC5
Q15714,TSC22D1
O75157,TSC22D2
Q9Y3Q8,TSC22D4
Q8WW01,TSEN15
P43897,TSFM
Q99816,TSG101
P16473,TSHR
O95857,TSPAN13
Q96SJ8,TSPAN18
Q96PN8,TSSK3
Q96N46,TTC14
Q96AY4,TTC28
Q8NA56,TTC29
P53804,TTC3
Q5R3I4,TTC38
O43156,TTI1
Q9BWV7,TTLL2
Q8WZ42,TTN
Q71U36,TUBA1A
P68363,TUBA1B
Q9BQE3,TUBA1C
P0DPH7,TUBA3C
P0DPH8,TUBA3D
Q6PEY2,TUBA3E
P68366,TUBA4A
Q9NY65,TUBA8
A6NHL2,TUBAL3
P07437,TUBB
Q9H4B7,TUBB1
Q13885,TUBB2A
Q9BVA1,TUBB2B
Q13509,TUBB3
P04350,TUBB4A
P68371,TUBB4B
Q9BUF5,TUBB6
Q3ZCM7,TUBB8
P23258,TUBG1
Q9NRH3,TUBG2
P49411,TUFM
Q8N3L3,TXLNB
Q99757,TXN2
Q9P2K2,TXNDC16
Q3KQV9,UAP1L1
Q8TBC4,UBA3
P68036,UBE2L3
P61081,UBE2M
Q9NPD8,UBE2T
Q15819,UBE2V2
Q05086,UBE3A
O14562,UBFD1
Q96S82,UBL7
Q6ZU65,UBN2
Q16851,UGP2
O75385,ULK1
Q8IYT8,ULK2
Q5DID0,UMODL1
Q8IWX7,UNC45B
Q9H1J1,UPF3A
Q9UDW1,UQCR10
P14927,UQCRB
P31930,UQCRC1
P22695,UQCRC2
P47985,UQCRFS1
P07919,UQCRH
O14949,UQCRQ
P06132,UROD
P10746,UROS
O75317,USP12
Q92995,USP13
Q96RU2,USP28
Q9H0E7,USP44
Q92738,USP6NL
Q9UBK9,UXT
P23763,VAMP1
Q8TAA9,VANGL1
P61758,VBP1
P13611,VCAN
P21796,VDAC1
P45880,VDAC2
Q9Y277,VDAC3
P08670,VIM
Q9BRG1,VPS25
Q9UK41,VPS28
Q9UBQ0,VPS29
A5D8V6,VPS37C
Q9NP79,VTA1
Q502W6,VWA3B
Q9Y6W5,WASF2
Q9BV38,WDR18
P61964,WDR5
Q7Z5U6,WDR53
Q9GZS3,WDR61
Q96KV7,WDR90
Q9BUR4,WRAP53
Q702N8,XIRP1
A4UGR9,XIRP2
Q9NQW7,XPNPEP1
O14980,XPO1
Q9C0E2,XPO4
Q9UIA9,XPO7
P13010,XRCC5
P12956,XRCC6
Q6P2D8,XRRA1
Q8IY57,YAF2
P46937,YAP1
Q9Y2Z4,YARS2
P67809,YBX1
A8MPS7,YDJC
Q7Z739,YTHDF3
P62258,YWHAE
Q04917,YWHAH
Q8N4Q0,ZADH2
Q9Y2K1,ZBTB1
Q96BR9,ZBTB8A
Q8NAP8,ZBTB8B
Q8IWT0,ZBTB8OS
Q96C00,ZBTB9
P61129,ZC3H6
Q96H79,ZC3HAV1L
Q9NUD5,ZCCHC3
Q8N3Z6,ZCCHC7
Q9H8X9,ZDHHC11
P0C7U3,ZDHHC11B
Q8IVQ6,ZDHHC21
P37275,ZEB1
O60315,ZEB2
Q9H8U3,ZFAND3
Q96JP5,ZFP91
Q96KR1,ZFR
Q5SVZ6,ZMYM1
Q9UBW7,ZMYM2
P58317,ZNF121
Q15072,ZNF146
P17023,ZNF19
Q9BSG1,ZNF2
P15622,ZNF250
Q14587,ZNF268
Q9Y2X9,ZNF281
P17036,ZNF3
Q9Y3S2,ZNF330
P17032,ZNF37A
Q9C0G0,ZNF407
Q96B54,ZNF428
Q96F45,ZNF503
Q96K83,ZNF521
Q8NB42,ZNF527
Q8IVP9,ZNF547
Q86XF7,ZNF575
Q8NAF0,ZNF579
Q8N883,ZNF614
Q5T7W0,ZNF618
Q9UC07,ZNF69
Q6PK81,ZNF773
P51504,ZNF80
Q7Z570,ZNF804A
P0C7X5,ZNF806
Q147U1,ZNF846
P0CG24,ZNF883
P01023,A2M
A8K2U0,A2ML1
Q13685,AAMP
Q6ZMQ8,AATK
Q8WWZ4,ABCA10
Q8WWZ7,ABCA5
O94911,ABCA8
O75027,ABCB7
Q9NUT2,ABCB8
Q5T3U5,ABCC10
O15439,ABCC4
O95255,ABCC6
P33897,ABCD1
Q9UG63,ABCF2
Q7Z5M8,ABHD12B
Q96IU4,ABHD14B
O95870,ABHD16A
Q9H3Z7,ABHD16B
Q9P2A4,ABI3
P00519,ABL1
P42684,ABL2
Q6H8Q1,ABLIM2
Q13085,ACACA
O00763,ACACB
Q5T8D3,ACBD5
Q8N6N7,ACBD7
Q15067,ACOX1
Q99424,ACOX2
O60488,ACSL4
Q9ULC5,ACSL5
Q6NUN0,ACSM5
O14672,ADAM10
Q13443,ADAM9
Q9NS39,ADARB2
Q96SZ5,ADO
P35348,ADRA1A
Q9UHB7,AFF4
P43652,AFM
Q6ULP2,AFTPH
P20933,AGA
Q99490,AGAP2
P52594,AGFG1
O95081,AGFG2
Q8N302,AGGF1
Q99943,AGPAT1
Q9NRZ7,AGPAT3
Q9NUQ2,AGPAT5
Q6RW13,AGTRAP
P21549,AGXT
O43865,AHCYL1
Q96HN2,AHCYL2
Q8IVF2,AHNAK2
P55008,AIF1
O00170,AIP
O43572,AKAP10
O60218,AKR1B10
C9JRZ8,AKR1B15
Q04828,AKR1C1
P52895,AKR1C2
P42330,AKR1C3
P17516,AKR1C4
P13716,ALAD
O75891,ALDH1L1
Q3SY69,ALDH1L2
Q9BT22,ALG1
Q9NP73,ALG13
Q9Y673,ALG5
Q96BT7,ALKBH8
P05186,ALPL
Q96Q35,ALS2CR12
Q9C0C7,AMBRA1
P03971,AMH
P23109,AMPD1
Q01432,AMPD3
P04746,AMY2A
Q9H1A4,ANAPC1
Q8NFD2,ANKK1
Q15327,ANKRD1
Q8IZ07,ANKRD13A
Q86YJ7,ANKRD13B
Q9BXX3,ANKRD30A
Q8N8A2,ANKRD44
Q6NXT1,ANKRD54
C9JTQ0,ANKRD63
Q92527,ANKRD7
Q6ZW76,ANKS3
P15144,ANPEP
O75106,AOC2
Q06278,AOX1
Q63HQ0,AP1AR
O75843,AP1G2
P53680,AP2S1
Q9Y2T2,AP3M1
Q02410,APBA1
Q7Z5R6,APBB1IP
O95996,APC2
P02743,APCS
Q96GX9,APIP
P51693,APLP1
P06727,APOA4
Q9NRW3,APOBEC3C
Q96AK3,APOBEC3D
Q8IUX4,APOBEC3F
P05090,APOD
P02649,APOE
Q9BQE5,APOL2
Q13795,ARFRP1
P05089,ARG1
A1A4S6,ARHGAP10
Q8IWW6,ARHGAP12
Q7Z5H3,ARHGAP22
Q9UNA1,ARHGAP26
O14559,ARHGAP33
O43182,ARHGAP6
Q9HCE6,ARHGEF10L
Q6ZSZ5,ARHGEF18
Q86VW2,ARHGEF25
Q15052,ARHGEF6
Q9Y4X5,ARIH1
Q969Q4,ARL11
Q8IVW1,ARL17A
O15143,ARPC1B
P32121,ARRB2
Q13510,ASAH1
Q9ULH1,ASAP1
P04424,ASL
P00966,ASS1
Q86WG3,ATCAY
Q8NAA4,ATG16L2
Q7Z3C6,ATG9A
Q8WXF7,ATL1
Q6DD88,ATL3
Q9Y2G3,ATP11B
P54709,ATP1B3
P27449,ATP6V0C
P38606,ATP6V1A
P15313,ATP6V1B1
P21281,ATP6V1B2
P21283,ATP6V1C1
P36543,ATP6V1E1
Q96A05,ATP6V1E2
Q96LB4,ATP6V1G3
Q9UI12,ATP6V1H
Q9Y2Q0,ATP8A1
O75882,ATRN
P25311,AZGP1
O94766,B3GAT3
P15291,B4GALT1
Q9BYV9,BACH2
Q9UIF9,BAZ2A
Q96GW7,BCAN
P51572,BCAP31
P06276,BCHE
Q9BXK5,BCL2L13
Q14457,BECN1
O15155,BET1
Q7RTS1,BHLHA15
Q96G01,BICD1
Q9UBW5,BIN2
Q9NQY0,BIN3
P78537,BLOC1S1
Q9NUP1,BLOC1S4
Q12982,BNIP2
Q9Y3E2,BOLA1
Q14137,BOP1
Q7Z569,BRAP
O95696,BRD1
Q9H0E9,BRD8
Q58F21,BRDT
P55201,BRPF1
Q10589,BST2
Q3C1V8,BSX
Q9Y2F9,BTBD3
O00481,BTN3A1
Q9H3H3,C11orf68
Q96MC5,C16orf45
Q9BSU1,C16orf70
Q8IYS4,C16orf71
Q8N9M1,C19orf47
P00736,C1R
P09871,C1S
P06681,C2
C9J442,C22orf46
P0DPF5,C2orf27A
P0DPF6,C2orf27B
P0C0L4,C4A
P0C0L5,C4B
P04003,C4BPA
P13671,C6
Q7Z4R8,C6orf120
P10643,C7
P07357,C8A
P07358,C8B
Q9H7E9,C8orf33
P02748,C9
P00915,CA1
Q9H8G2,CAAP1
Q9Y376,CAB39
Q00975,CACNA1B
Q9P0X4,CACNA1I
Q08289,CACNB2
Q8NFZ8,CADM4
Q9ULU8,CADPS
P22676,CALB2
Q96L12,CALR3
Q14012,CAMK1
P49069,CAMLG
Q01518,CAP1
O15484,CAPN5
