HPO-id,HPO label,entrz-gene-id,entrez-gene-symbol,additional info from G-D source,G-D source,Disease-ID for link
HP:0001627,Abnormal heart morphology,65250,CPLANE1,,orphadata,ORPHA:475
HP:0001627,Abnormal heart morphology,10269,ZMPSTE24,,orphadata,ORPHA:1662
HP:0001627,Abnormal heart morphology,10352,WARS2,-,mim2gene,OMIM:617710
HP:0001627,Abnormal heart morphology,79848,CSPP1,,orphadata,ORPHA:564
HP:0001627,Abnormal heart morphology,90416,CCDC32,-,mim2gene,OMIM:619123
HP:0001627,Abnormal heart morphology,51241,COX16,-,mim2gene,OMIM:619355
HP:0001627,Abnormal heart morphology,11224,RPL35,,orphadata,ORPHA:124
HP:0001627,Abnormal heart morphology,3425,IDUA,,orphadata,ORPHA:93473
HP:0001627,Abnormal heart morphology,84667,HES7,-,mim2gene,OMIM:613686
HP:0001627,Abnormal heart morphology,9451,EIF2AK3,,orphadata,ORPHA:1667
HP:0001627,Abnormal heart morphology,91624,NEXN,-,mim2gene,OMIM:613122
HP:0001627,Abnormal heart morphology,5818,NECTIN1,,orphadata,ORPHA:199302
HP:0001627,Abnormal heart morphology,7546,ZIC2,,orphadata,ORPHA:220386
HP:0001627,Abnormal heart morphology,1410,CRYAB,-,mim2gene,OMIM:615184
HP:0001627,Abnormal heart morphology,10060,ABCC9,-,mim2gene,OMIM:239850
HP:0001627,Abnormal heart morphology,2736,GLI2,,orphadata,ORPHA:220386
HP:0001627,Abnormal heart morphology,4705,NDUFA10,-,mim2gene,OMIM:618243
HP:0001627,Abnormal heart morphology,1376,CPT2,,orphadata,ORPHA:228305
HP:0001627,Abnormal heart morphology,1654,DDX3X,-,mim2gene,OMIM:300958
HP:0001627,Abnormal heart morphology,22845,DOLK,,orphadata,ORPHA:91131
HP:0001627,Abnormal heart morphology,337867,UBAC2,,orphadata,ORPHA:117
HP:0001627,Abnormal heart morphology,79717,PPCS,,orphadata,ORPHA:154
HP:0001627,Abnormal heart morphology,196528,ARID2,-,mim2gene,OMIM:617808
HP:0001627,Abnormal heart morphology,23394,ADNP,-,mim2gene,OMIM:615873
HP:0001627,Abnormal heart morphology,64327,LMBR1,-,mim2gene,OMIM:188740
HP:0001627,Abnormal heart morphology,7168,TPM1,,orphadata,ORPHA:154
HP:0001627,Abnormal heart morphology,6833,ABCC8,,orphadata,ORPHA:99886
HP:0001627,Abnormal heart morphology,7428,VHL,,orphadata,ORPHA:892
HP:0001627,Abnormal heart morphology,55690,PACS1,,orphadata,ORPHA:329224
HP:0001627,Abnormal heart morphology,6559,SLC12A3,,orphadata,ORPHA:358
HP:0001627,Abnormal heart morphology,7290,HIRA,,orphadata,ORPHA:567
HP:0001627,Abnormal heart morphology,6901,TAFAZZIN,,orphadata,ORPHA:154
HP:0001627,Abnormal heart morphology,345643,MCIDAS,,orphadata,ORPHA:244
HP:0001627,Abnormal heart morphology,79728,PALB2,,orphadata,ORPHA:84
HP:0001627,Abnormal heart morphology,745,MYRF,-,mim2gene,OMIM:618280
HP:0001627,Abnormal heart morphology,84100,ARL 6.00,susceptibility; modifier,mim2gene,OMIM:209900
HP:0001627,Abnormal heart morphology,9091,PIGQ,,orphadata,ORPHA:1934
HP:0001627,Abnormal heart morphology,63894,VIPAS39,-,mim2gene,OMIM:613404
HP:0001627,Abnormal heart morphology,80184,CEP290,-,mim2gene,OMIM:611134
HP:0001627,Abnormal heart morphology,10555,AGPAT2,-,mim2gene,OMIM:608594
HP:0001627,Abnormal heart morphology,867,CBL,-,mim2gene,OMIM:613563
HP:0001627,Abnormal heart morphology,219844,HYLS1,-,mim2gene,OMIM:236680
HP:0001627,Abnormal heart morphology,28514,DLL1,,orphadata,ORPHA:93924
HP:0001627,Abnormal heart morphology,529,ATP6V1E1,-,mim2gene,OMIM:617402
HP:0001627,Abnormal heart morphology,3257,HPS1,-,mim2gene,OMIM:203300
HP:0001627,Abnormal heart morphology,28514,DLL1,,orphadata,ORPHA:93925
HP:0001627,Abnormal heart morphology,10564,ARFGEF2,,orphadata,ORPHA:98892
HP:0001627,Abnormal heart morphology,9382,COG1,-,mim2gene,OMIM:611209
HP:0001627,Abnormal heart morphology,4728,NDUFS8,-,mim2gene,OMIM:618222
HP:0001627,Abnormal heart morphology,2189,FANCG,,orphadata,ORPHA:84
HP:0001627,Abnormal heart morphology,2200,FBN1,,orphadata,ORPHA:284979
HP:0001627,Abnormal heart morphology,94005,PIGS,-,mim2gene,OMIM:618143
HP:0001627,Abnormal heart morphology,70,ACTC1,,orphadata,ORPHA:154
HP:0001627,Abnormal heart morphology,2260,FGFR1,,orphadata,ORPHA:93924
HP:0001627,Abnormal heart morphology,4210,MEFV,-,mim2gene,OMIM:608068
HP:0001627,Abnormal heart morphology,6674,SPAG1,-,mim2gene,OMIM:615505
HP:0001627,Abnormal heart morphology,84233,TMEM126A,-,mim2gene,OMIM:612989
HP:0001627,Abnormal heart morphology,23322,RPGRIP1L,,orphadata,ORPHA:564
HP:0001627,Abnormal heart morphology,170302,ARX,,orphadata,ORPHA:1934
HP:0001627,Abnormal heart morphology,4763,NF1,,orphadata,ORPHA:97685
HP:0001627,Abnormal heart morphology,4514,COX3,,orphadata,ORPHA:550
HP:0001627,Abnormal heart morphology,3030,HADHA,-,mim2gene,OMIM:609016
HP:0001627,Abnormal heart morphology,88,ACTN2,,orphadata,ORPHA:154
HP:0001627,Abnormal heart morphology,10630,PDPN,,orphadata,ORPHA:1606
HP:0001627,Abnormal heart morphology,1482,NKX2-5,-,mim2gene,OMIM:108900
HP:0001627,Abnormal heart morphology,6997,TDGF1,,orphadata,ORPHA:93925
HP:0001627,Abnormal heart morphology,5256,PHKA2,,orphadata,ORPHA:264580
HP:0001627,Abnormal heart morphology,6899,TBX1,,orphadata,ORPHA:1727
HP:0001627,Abnormal heart morphology,79087,ALG12,-,mim2gene,OMIM:607143
HP:0001627,Abnormal heart morphology,4851,NOTCH1,,orphadata,ORPHA:974
HP:0001627,Abnormal heart morphology,1230,CCR1,,orphadata,ORPHA:117
HP:0001627,Abnormal heart morphology,2050,EPHB4,-,mim2gene,OMIM:617300
HP:0001627,Abnormal heart morphology,4714,NDUFB8,,orphadata,ORPHA:70474
HP:0001627,Abnormal heart morphology,55863,TMEM126B,,orphadata,ORPHA:2609
HP:0001627,Abnormal heart morphology,27235,COQ2,,orphadata,ORPHA:255249
HP:0001627,Abnormal heart morphology,5894,RAF1,-,mim2gene,OMIM:611553
HP:0001627,Abnormal heart morphology,54539,NDUFB11,-,mim2gene,OMIM:300952
HP:0001627,Abnormal heart morphology,1756,DMD,-,mim2gene,OMIM:302045
HP:0001627,Abnormal heart morphology,23592,LEMD3,,orphadata,ORPHA:166119
HP:0001627,Abnormal heart morphology,6655,SOS 2,,orphadata,ORPHA:648
HP:0001627,Abnormal heart morphology,51364,ZMYND10,-,mim2gene,OMIM:615444
HP:0001627,Abnormal heart morphology,23345,SYNE1,-,mim2gene,OMIM:612998
HP:0001627,Abnormal heart morphology,9632,SEC24C,,orphadata,ORPHA:567
HP:0001627,Abnormal heart morphology,2068,ERCC2,,orphadata,ORPHA:33364
HP:0001627,Abnormal heart morphology,2263,FGFR2,-,mim2gene,OMIM:101400
HP:0001627,Abnormal heart morphology,1674,DES,-,mim2gene,OMIM:604765
HP:0001627,Abnormal heart morphology,4352,MPL,,orphadata,ORPHA:3319
HP:0001627,Abnormal heart morphology,7170,TPM3,,orphadata,ORPHA:171439
HP:0001627,Abnormal heart morphology,2132,EXT2,-,mim2gene,OMIM:616682
HP:0001627,Abnormal heart morphology,375,ARF1,,orphadata,ORPHA:98892
HP:0001627,Abnormal heart morphology,7092,TLL1,,orphadata,ORPHA:99106
HP:0001627,Abnormal heart morphology,4591,TRIM37,-,mim2gene,OMIM:253250
HP:0001627,Abnormal heart morphology,57592,ZNF687,-,mim2gene,OMIM:616833
HP:0001627,Abnormal heart morphology,79583,TMEM231,,orphadata,ORPHA:564
HP:0001627,Abnormal heart morphology,6558,SLC12A2,-,mim2gene,OMIM:619083
HP:0001627,Abnormal heart morphology,26191,PTPN22,,orphadata,ORPHA:900
HP:0001627,Abnormal heart morphology,139212,DNAAF6,,orphadata,ORPHA:244
HP:0001627,Abnormal heart morphology,2200,FBN1,-,mim2gene,OMIM:616914
HP:0001627,Abnormal heart morphology,70,ACTC1,-,mim2gene,OMIM:612794
HP:0001627,Abnormal heart morphology,9126,SMC3,-,mim2gene,OMIM:610759
HP:0001627,Abnormal heart morphology,80776,B9D2,,orphadata,ORPHA:564
HP:0001627,Abnormal heart morphology,10297,APC2,,orphadata,ORPHA:821
HP:0001627,Abnormal heart morphology,27034,ACAD8,-,mim2gene,OMIM:611283
HP:0001627,Abnormal heart morphology,5447,POR,-,mim2gene,OMIM:207410
HP:0001627,Abnormal heart morphology,23126,POGZ,-,mim2gene,OMIM:616364
HP:0001627,Abnormal heart morphology,79188,TMEM43,,orphadata,ORPHA:98853
HP:0001627,Abnormal heart morphology,4566,TRNK,,orphadata,ORPHA:225
HP:0001627,Abnormal heart morphology,5095,PCCA,,orphadata,ORPHA:35
HP:0001627,Abnormal heart morphology,51259,TMEM216,,orphadata,ORPHA:2754
HP:0001627,Abnormal heart morphology,5188,GATB,question,mim2gene,OMIM:618838
HP:0001627,Abnormal heart morphology,2038,EPB42,,orphadata,ORPHA:822
HP:0001627,Abnormal heart morphology,6609,SMPD1,,orphadata,ORPHA:77293
HP:0001627,Abnormal heart morphology,92579,G6PC3,-,mim2gene,OMIM:612541
HP:0001627,Abnormal heart morphology,10159,ATP6AP2,,orphadata,ORPHA:93952
HP:0001627,Abnormal heart morphology,93,ACVR2B,-,mim2gene,OMIM:613751
HP:0001627,Abnormal heart morphology,7403,KDM6A,-,mim2gene,OMIM:300867
HP:0001627,Abnormal heart morphology,88,ACTN2,-,mim2gene,OMIM:618654
HP:0001627,Abnormal heart morphology,5311,PKD2,-,mim2gene,OMIM:613095
HP:0001627,Abnormal heart morphology,23013,SPEN,,orphadata,ORPHA:1606
HP:0001627,Abnormal heart morphology,5604,MAP2K1,,orphadata,ORPHA:1340
HP:0001627,Abnormal heart morphology,3643,INSR,,orphadata,ORPHA:508
HP:0001627,Abnormal heart morphology,3728,JUP,-,mim2gene,OMIM:601214
HP:0001627,Abnormal heart morphology,282996,RBM20,-,mim2gene,OMIM:613172
HP:0001627,Abnormal heart morphology,2213,FCGR2B,susceptibility,mim2gene,OMIM:152700
HP:0001627,Abnormal heart morphology,23118,TAB2,,orphadata,ORPHA:228410
HP:0001627,Abnormal heart morphology,2294,FOXF1,-,mim2gene,OMIM:265380
HP:0001627,Abnormal heart morphology,339829,CCDC39,,orphadata,ORPHA:244
HP:0001627,Abnormal heart morphology,84334,COA8,,orphadata,ORPHA:436271
HP:0001627,Abnormal heart morphology,10309,CCNO,,orphadata,ORPHA:244
HP:0001627,Abnormal heart morphology,6390,SDHB,,orphadata,ORPHA:3208
HP:0001627,Abnormal heart morphology,140628,GATA5,,orphadata,ORPHA:402075
HP:0001627,Abnormal heart morphology,5193,PEX12,,orphadata,ORPHA:772
HP:0001627,Abnormal heart morphology,10681,GNB5,,orphadata,ORPHA:542306
HP:0001627,Abnormal heart morphology,5664,PSEN2,,orphadata,ORPHA:154
HP:0001627,Abnormal heart morphology,6997,TDGF1,,orphadata,ORPHA:280200
HP:0001627,Abnormal heart morphology,10082,GPC6,-,mim2gene,OMIM:258315
HP:0001627,Abnormal heart morphology,10616,RBCK1,-,mim2gene,OMIM:615895
HP:0001627,Abnormal heart morphology,4724,NDUFS4,,orphadata,ORPHA:2609
HP:0001627,Abnormal heart morphology,79717,PPCS,-,mim2gene,OMIM:618189
HP:0001627,Abnormal heart morphology,857,CAV1,,orphadata,ORPHA:528
HP:0001627,Abnormal heart morphology,2302,FOXJ1,,orphadata,ORPHA:244
HP:0001627,Abnormal heart morphology,286204,CRB2,-,mim2gene,OMIM:219730
HP:0001627,Abnormal heart morphology,84464,SLX4,,orphadata,ORPHA:84
HP:0001627,Abnormal heart morphology,63931,MRPS14,question,mim2gene,OMIM:618378
HP:0001627,Abnormal heart morphology,6888,TALDO1,-,mim2gene,OMIM:606003
HP:0001627,Abnormal heart morphology,1756,DMD,,orphadata,ORPHA:98896
HP:0001627,Abnormal heart morphology,2132,EXT2,,orphadata,ORPHA:466926
HP:0001627,Abnormal heart morphology,6261,RYR1,,orphadata,ORPHA:597
HP:0001627,Abnormal heart morphology,5605,MAP2K2,,orphadata,ORPHA:638
HP:0001627,Abnormal heart morphology,6134,RPL10,-,mim2gene,OMIM:300998
HP:0001627,Abnormal heart morphology,136647,MPLKIP,-,mim2gene,OMIM:234050
HP:0001627,Abnormal heart morphology,7134,TNNC1,-,mim2gene,OMIM:611879
HP:0001627,Abnormal heart morphology,29954,POMT2,,orphadata,ORPHA:370959
HP:0001627,Abnormal heart morphology,6103,RPGR,,orphadata,ORPHA:244
HP:0001627,Abnormal heart morphology,283459,GATC,-,mim2gene,OMIM:618839
HP:0001627,Abnormal heart morphology,4210,MEFV,,orphadata,ORPHA:342
HP:0001627,Abnormal heart morphology,55252,ASXL2,-,mim2gene,OMIM:617190
HP:0001627,Abnormal heart morphology,7273,TTN,,orphadata,ORPHA:154
HP:0001627,Abnormal heart morphology,7490,WT1,,orphadata,ORPHA:3097
HP:0001627,Abnormal heart morphology,2332,FMR1,,orphadata,ORPHA:449291
HP:0001627,Abnormal heart morphology,6608,SMO,-,mim2gene,OMIM:241800
HP:0001627,Abnormal heart morphology,4000,LMNA,,orphadata,ORPHA:280365
HP:0001627,Abnormal heart morphology,27235,COQ2,-,mim2gene,OMIM:607426
HP:0001627,Abnormal heart morphology,4853,NOTCH2,-,mim2gene,OMIM:102500
HP:0001627,Abnormal heart morphology,22800,RRAS2,,orphadata,ORPHA:648
HP:0001627,Abnormal heart morphology,22808,MRAS,-,mim2gene,OMIM:618499
HP:0001627,Abnormal heart morphology,7319,UBE2A,,orphadata,ORPHA:163956
HP:0001627,Abnormal heart morphology,3425,IDUA,-,mim2gene,OMIM:607014
HP:0001627,Abnormal heart morphology,2200,FBN1,,orphadata,ORPHA:91387
HP:0001627,Abnormal heart morphology,5167,ENPP1,,orphadata,ORPHA:51608
HP:0001627,Abnormal heart morphology,6491,STIL,,orphadata,ORPHA:93926
HP:0001627,Abnormal heart morphology,57231,SNX14,,orphadata,ORPHA:397709
HP:0001627,Abnormal heart morphology,57798,GATAD1,question,mim2gene,OMIM:614672
HP:0001627,Abnormal heart morphology,4221,MEN1,,orphadata,ORPHA:99725
HP:0001627,Abnormal heart morphology,6833,ABCC8,,orphadata,ORPHA:99885
HP:0001627,Abnormal heart morphology,3106,HLA-B,,orphadata,ORPHA:29207
HP:0001627,Abnormal heart morphology,57190,SELENON,,orphadata,ORPHA:2020
HP:0001627,Abnormal heart morphology,8425,LTBP4,,orphadata,ORPHA:98896
HP:0001627,Abnormal heart morphology,26123,TCTN3,,orphadata,ORPHA:2754
HP:0001627,Abnormal heart morphology,50940,PDE11A,,orphadata,ORPHA:189439
HP:0001627,Abnormal heart morphology,28952,CCDC22,,orphadata,ORPHA:7
HP:0001627,Abnormal heart morphology,2353,FOS,,orphadata,ORPHA:528
HP:0001627,Abnormal heart morphology,7703,PCGF2,-,mim2gene,OMIM:618371
HP:0001627,Abnormal heart morphology,23389,MED13L,,orphadata,ORPHA:369891
HP:0001627,Abnormal heart morphology,83483,PLVAP,-,mim2gene,OMIM:618183
HP:0001627,Abnormal heart morphology,3764,KCNJ8,,orphadata,ORPHA:1517
HP:0001627,Abnormal heart morphology,64127,NOD2,,orphadata,ORPHA:90340
HP:0001627,Abnormal heart morphology,7273,TTN,,orphadata,ORPHA:169186
HP:0001627,Abnormal heart morphology,10312,TCIRG1,,orphadata,ORPHA:667
HP:0001627,Abnormal heart morphology,137814,NKX2-6,,orphadata,ORPHA:3384
HP:0001627,Abnormal heart morphology,2697,GJA1,,orphadata,ORPHA:2248
HP:0001627,Abnormal heart morphology,7273,TTN,-,mim2gene,OMIM:613765
HP:0001627,Abnormal heart morphology,64220,STRA6,-,mim2gene,OMIM:601186
HP:0001627,Abnormal heart morphology,51684,SUFU,,orphadata,ORPHA:475
HP:0001627,Abnormal heart morphology,5192,PEX10,,orphadata,ORPHA:772
HP:0001627,Abnormal heart morphology,5828,PEX2,,orphadata,ORPHA:912
HP:0001627,Abnormal heart morphology,8504,PEX3,,orphadata,ORPHA:772
HP:0001627,Abnormal heart morphology,3418,IDH2,-,mim2gene,OMIM:613657
HP:0001627,Abnormal heart morphology,4538,ND4,,orphadata,ORPHA:255210
HP:0001627,Abnormal heart morphology,79147,FKRP,-,mim2gene,OMIM:613153
HP:0001627,Abnormal heart morphology,25942,SIN3A,,orphadata,ORPHA:94065
HP:0001627,Abnormal heart morphology,57505,AARS2,-,mim2gene,OMIM:614096
HP:0001627,Abnormal heart morphology,79796,ALG9,-,mim2gene,OMIM:263210
HP:0001627,Abnormal heart morphology,7355,SLC35A2,,orphadata,ORPHA:356961
HP:0001627,Abnormal heart morphology,4000,LMNA,-,mim2gene,OMIM:115200
HP:0001627,Abnormal heart morphology,4624,MYH6,,orphadata,ORPHA:154
HP:0001627,Abnormal heart morphology,5649,RELN,,orphadata,ORPHA:89844
HP:0001627,Abnormal heart morphology,2548,GAA,-,mim2gene,OMIM:232300
HP:0001627,Abnormal heart morphology,3784,KCNQ1,-,mim2gene,OMIM:130650
HP:0001627,Abnormal heart morphology,6444,SGCD,-,mim2gene,OMIM:601287
HP:0001627,Abnormal heart morphology,4594,MMUT,-,mim2gene,OMIM:251000
HP:0001627,Abnormal heart morphology,2239,GPC4,,orphadata,ORPHA:373
HP:0001627,Abnormal heart morphology,55670,PEX26,,orphadata,ORPHA:772
HP:0001627,Abnormal heart morphology,55036,CCDC40,-,mim2gene,OMIM:613808
HP:0001627,Abnormal heart morphology,4575,TRNS2,-,mim2gene,OMIM:540000
HP:0001627,Abnormal heart morphology,152110,NEK10,,orphadata,ORPHA:244
HP:0001627,Abnormal heart morphology,9652,TTC37,-,mim2gene,OMIM:222470
HP:0001627,Abnormal heart morphology,26040,SETBP1,-,mim2gene,OMIM:269150
HP:0001627,Abnormal heart morphology,6885,MAP3K7,,orphadata,ORPHA:1826
HP:0001627,Abnormal heart morphology,6651,SON,-,mim2gene,OMIM:617140
HP:0001627,Abnormal heart morphology,6235,RPS29,,orphadata,ORPHA:124
HP:0001627,Abnormal heart morphology,57724,EPG5,-,mim2gene,OMIM:242840
HP:0001627,Abnormal heart morphology,6135,RPL11,-,mim2gene,OMIM:612562
HP:0001627,Abnormal heart morphology,4535,ND1,,orphadata,ORPHA:2609
HP:0001627,Abnormal heart morphology,10907,TXNL4A,,orphadata,ORPHA:1200
HP:0001627,Abnormal heart morphology,4540,ND5,,orphadata,ORPHA:255210
HP:0001627,Abnormal heart morphology,9739,SETD1A,-,mim2gene,OMIM:618832
HP:0001627,Abnormal heart morphology,54361,WNT4,,orphadata,ORPHA:139466
HP:0001627,Abnormal heart morphology,6491,STIL,,orphadata,ORPHA:220386
HP:0001627,Abnormal heart morphology,4750,NEK1,-,mim2gene,OMIM:263520
HP:0001627,Abnormal heart morphology,6239,RREB1,,orphadata,ORPHA:567
HP:0001627,Abnormal heart morphology,8557,TCAP,,orphadata,ORPHA:154
HP:0001627,Abnormal heart morphology,867,CBL,,orphadata,ORPHA:648
HP:0001627,Abnormal heart morphology,2137,EXTL3,,orphadata,ORPHA:508533
HP:0001627,Abnormal heart morphology,285590,SH3PXD2B,-,mim2gene,OMIM:249420
HP:0001627,Abnormal heart morphology,84705,GTPBP3,-,mim2gene,OMIM:616198
HP:0001627,Abnormal heart morphology,9939,RBM8A,-,mim2gene,OMIM:274000
HP:0001627,Abnormal heart morphology,3910,LAMA4,,orphadata,ORPHA:154
HP:0001627,Abnormal heart morphology,8473,OGT,-,mim2gene,OMIM:300997
HP:0001627,Abnormal heart morphology,80224,NUBPL,,orphadata,ORPHA:2609
HP:0001627,Abnormal heart morphology,4758,NEU1,,orphadata,ORPHA:93399
HP:0001627,Abnormal heart morphology,4695,NDUFA2,-,mim2gene,OMIM:618235
HP:0001627,Abnormal heart morphology,54768,HYDIN,,orphadata,ORPHA:244
HP:0001627,Abnormal heart morphology,5894,RAF1,-,mim2gene,OMIM:611554
HP:0001627,Abnormal heart morphology,4089,SMAD4,-,mim2gene,OMIM:139210
HP:0001627,Abnormal heart morphology,7043,TGFB3,-,mim2gene,OMIM:615582
HP:0001627,Abnormal heart morphology,7046,TGFBR1,,orphadata,ORPHA:91387
HP:0001627,Abnormal heart morphology,1312,COMT,,orphadata,ORPHA:567
HP:0001627,Abnormal heart morphology,153241,CEP120,,orphadata,ORPHA:220493
HP:0001627,Abnormal heart morphology,1193,CLIC2,question,mim2gene,OMIM:300886
HP:0001627,Abnormal heart morphology,2260,FGFR1,,orphadata,ORPHA:2396
HP:0001627,Abnormal heart morphology,2623,GATA1,,orphadata,ORPHA:124
HP:0001627,Abnormal heart morphology,6499,SKIV2L,,orphadata,ORPHA:84064
HP:0001627,Abnormal heart morphology,5888,RAD51,,orphadata,ORPHA:84
HP:0001627,Abnormal heart morphology,51079,NDUFA13,,orphadata,ORPHA:255241
HP:0001627,Abnormal heart morphology,7139,TNNT2,,orphadata,ORPHA:75249
HP:0001627,Abnormal heart morphology,2629,GBA,,orphadata,ORPHA:2072
HP:0001627,Abnormal heart morphology,9531,BAG3,,orphadata,ORPHA:154
HP:0001627,Abnormal heart morphology,6469,SHH,,orphadata,ORPHA:220386
HP:0001627,Abnormal heart morphology,9939,RBM8A,,orphadata,ORPHA:3320
HP:0001627,Abnormal heart morphology,2200,FBN1,-,mim2gene,OMIM:614185
HP:0001627,Abnormal heart morphology,9949,AMMECR1,,orphadata,ORPHA:86818
HP:0001627,Abnormal heart morphology,3920,LAMP2,-,mim2gene,OMIM:300257
HP:0001627,Abnormal heart morphology,3630,INS,,orphadata,ORPHA:99885
HP:0001627,Abnormal heart morphology,653361,NCF1,,orphadata,ORPHA:904
HP:0001627,Abnormal heart morphology,55172,DNAAF2,,orphadata,ORPHA:244
HP:0001627,Abnormal heart morphology,4001,LMNB1,-,mim2gene,OMIM:619179
HP:0001627,Abnormal heart morphology,8291,DYSF,,orphadata,ORPHA:268
HP:0001627,Abnormal heart morphology,10984,KCNQ1OT1,-,mim2gene,OMIM:130650
HP:0001627,Abnormal heart morphology,4920,ROR2,,orphadata,ORPHA:1507
HP:0001627,Abnormal heart morphology,5894,RAF1,-,mim2gene,OMIM:615916
HP:0001627,Abnormal heart morphology,4537,ND3,,orphadata,ORPHA:2609
HP:0001627,Abnormal heart morphology,6261,RYR1,-,mim2gene,OMIM:619542
HP:0001627,Abnormal heart morphology,7528,YY1,,orphadata,ORPHA:506358
HP:0001627,Abnormal heart morphology,55750,AGK,,orphadata,ORPHA:1369
HP:0001627,Abnormal heart morphology,7469,NELFA,,orphadata,ORPHA:280
HP:0001627,Abnormal heart morphology,9968,MED12,-,mim2gene,OMIM:301068
HP:0001627,Abnormal heart morphology,19,ABCA1,,orphadata,ORPHA:31150
HP:0001627,Abnormal heart morphology,6141,RPL18,,orphadata,ORPHA:124
HP:0001627,Abnormal heart morphology,7204,TRIO,,orphadata,ORPHA:476126
HP:0001627,Abnormal heart morphology,139285,AMER1,-,mim2gene,OMIM:300373
HP:0001627,Abnormal heart morphology,56052,ALG1,,orphadata,ORPHA:79327
HP:0001627,Abnormal heart morphology,55249,YY1AP1,,orphadata,ORPHA:79094
HP:0001627,Abnormal heart morphology,54806,AHI1,,orphadata,ORPHA:220493
HP:0001627,Abnormal heart morphology,4313,MMP2,-,mim2gene,OMIM:259600
HP:0001627,Abnormal heart morphology,83538,ODAD4,,orphadata,ORPHA:244
HP:0001627,Abnormal heart morphology,4720,NDUFS2,,orphadata,ORPHA:255241
HP:0001627,Abnormal heart morphology,83479,DDX59,,orphadata,ORPHA:2919
HP:0001627,Abnormal heart morphology,2626,GATA4,,orphadata,ORPHA:3303
HP:0001627,Abnormal heart morphology,115399,LRRC56,,orphadata,ORPHA:244
HP:0001627,Abnormal heart morphology,57514,ARHGAP31,-,mim2gene,OMIM:100300
HP:0001627,Abnormal heart morphology,6331,SCN5A,-,mim2gene,OMIM:614022
HP:0001627,Abnormal heart morphology,10269,ZMPSTE24,,orphadata,ORPHA:740
HP:0001627,Abnormal heart morphology,1832,DSP,-,mim2gene,OMIM:615821
HP:0001627,Abnormal heart morphology,4726,NDUFS6,,orphadata,ORPHA:2609
HP:0001627,Abnormal heart morphology,2187,FANCB,-,mim2gene,OMIM:314390
HP:0001627,Abnormal heart morphology,284058,KANSL1,-,mim2gene,OMIM:610443
HP:0001627,Abnormal heart morphology,22800,RRAS2,-,mim2gene,OMIM:618624
HP:0001627,Abnormal heart morphology,4613,MYCN,,orphadata,ORPHA:391641
HP:0001627,Abnormal heart morphology,1146,CHRNG,-,mim2gene,OMIM:253290
HP:0001627,Abnormal heart morphology,55315,SLC29A3,-,mim2gene,OMIM:602782
HP:0001627,Abnormal heart morphology,27019,DNAI1,-,mim2gene,OMIM:244400
HP:0001627,Abnormal heart morphology,2961,GTF2E2,,orphadata,ORPHA:33364
HP:0001627,Abnormal heart morphology,55636,CHD7,-,mim2gene,OMIM:214800
HP:0001627,Abnormal heart morphology,83550,GPR101,-,mim2gene,OMIM:300942
HP:0001627,Abnormal heart morphology,4000,LMNA,,orphadata,ORPHA:98853
HP:0001627,Abnormal heart morphology,4851,NOTCH1,,orphadata,ORPHA:402075
HP:0001627,Abnormal heart morphology,1188,CLCNKB,,orphadata,ORPHA:358
HP:0001627,Abnormal heart morphology,55315,SLC29A3,,orphadata,ORPHA:1782
HP:0001627,Abnormal heart morphology,3908,LAMA2,,orphadata,ORPHA:258
HP:0001627,Abnormal heart morphology,3910,LAMA4,-,mim2gene,OMIM:615235
HP:0001627,Abnormal heart morphology,55120,FANCL,,orphadata,ORPHA:84
HP:0001627,Abnormal heart morphology,6606,SMN1,-,mim2gene,OMIM:253300
HP:0001627,Abnormal heart morphology,5350,PLN,-,mim2gene,OMIM:609909
HP:0001627,Abnormal heart morphology,1857,DVL3,-,mim2gene,OMIM:616894
HP:0001627,Abnormal heart morphology,79228,THOC6,-,mim2gene,OMIM:613680
HP:0001627,Abnormal heart morphology,2626,GATA4,-,mim2gene,OMIM:614429
HP:0001627,Abnormal heart morphology,2775,GNAO1,,orphadata,ORPHA:1934
HP:0001627,Abnormal heart morphology,5261,PHKG2,,orphadata,ORPHA:264580
HP:0001627,Abnormal heart morphology,6997,TDGF1,,orphadata,ORPHA:93924
HP:0001627,Abnormal heart morphology,4281,MID1,,orphadata,ORPHA:2745
HP:0001627,Abnormal heart morphology,26227,PHGDH,-,mim2gene,OMIM:256520
HP:0001627,Abnormal heart morphology,1108,CHD4,-,mim2gene,OMIM:617159
HP:0001627,Abnormal heart morphology,3679,ITGA7,,orphadata,ORPHA:2020
HP:0001627,Abnormal heart morphology,5781,PTPN11,-,mim2gene,OMIM:151100
HP:0001627,Abnormal heart morphology,1829,DSG2,-,mim2gene,OMIM:612877
HP:0001627,Abnormal heart morphology,4088,SMAD3,,orphadata,ORPHA:91387
HP:0001627,Abnormal heart morphology,51119,SBDS,-,mim2gene,OMIM:260400
HP:0001627,Abnormal heart morphology,4222,MEOX1,,orphadata,ORPHA:2345
HP:0001627,Abnormal heart morphology,6331,SCN5A,,orphadata,ORPHA:1344
HP:0001627,Abnormal heart morphology,92335,STRADA,-,mim2gene,OMIM:611087
HP:0001627,Abnormal heart morphology,37,ACADVL,-,mim2gene,OMIM:201475
HP:0001627,Abnormal heart morphology,9275,BCL7B,,orphadata,ORPHA:904
HP:0001627,Abnormal heart morphology,56006,SMG9,-,mim2gene,OMIM:616920
